comentario,likes,hora,post_id,Texto post,Texto post 2,Texto compartido,Hora de posteo,Imagen,Likes del post,Comentarios del Post,Compartido,URL,Link,Hora consulta,Nombre Facebook
"Robinson López Fuentealba funas, vacunas, ya no queremos pumas...(8) cuando van a comenzar con la patrulla anti-pumas!!! (para quien entienda la referencia)",6,9 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Robinson López Fuentealba https://www.youtube.com/watch?v=JjEI5Qp0T_4,0,6 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
"Gigi Vene Que filete yo quiero ver a uno,que lindo",0,5 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Christian Isaac Ruiz Macaya los Pumas vuelven al territorio que ancestralmente les pertenece...,0,4 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Yohana Figueroa Fuentes Ahí se dan cuenta que sus casitas están en terreno de la naturaleza,7,16 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
"Katalina Fanny Hay que ser sincera ese lugar era la casa de los pumas ,los humanos llegaron a quitarle su hogar",0,11 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
"Nicolas Nuñez Están ayudando a controlar la plaga del barrio alto, dejenlos piola",4,11 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
"Anita Maria Leiva Nicolas Nuñez Barrio alto? Perdón pero no conoces nada!!! Gente de trabajo, y harto trabajo, porque somos la clase siempre olvidada de la sociedad. Ni ricos ni muy pobres, solo esfuerzo. Y por si acaso, no soy facha muy por el contrario!!",0,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Ricardo Mauricio Arriagada En dos meses más habrá harta comida,0,5 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Nico Strato Un pedacito de jamón o una lata de atún para que coma.,5,15 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
"Enrique Contreras Molina Numerao, numerao. Viva la numeración 🎵🎵",0,16 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Nicole Andrea Diaz,0,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Cristian Mayorga,0,2 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Cristian Tello Valenzuela,0,2 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Jorge Díaz,0,8 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Luis Díaz Bustos,0,9 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Daniel Flores Chévere chévere chevere!!! Gracias no se molesten,0,11 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Javieroska Pérez Valdivia Adoro los finales felices,0,11 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Karlos Ramos,0,12 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Gerald Jara Jumanji,,13 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Ben Calfu,0,16 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Edward Alphonse,,16 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQB8fCn7-8mMXBpe&w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAXbbFK7foppCSL,461,122,290,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 13:02:05.619579,Cooperativa
Mauricio Baltasar Cuitiño Collinao Ufff la media noticia no podré trabajar estoy consternado (QUE BASICO SON LOS DE LA RADIO COOPERATIVA NO HAY OTRA NOTICIA)MAS INTERESANTE DE ELLA NO ME INTERESA Y MENOS SU VIDA PERSONAL,0,2 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,14,145,4,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 13:02:41.089491,Cooperativa
Daniel Opazo Statham Dios mío que noticia tan mala no voy a poder trabajar en todo el día pensando en que ella extraña a su pololo dios lo ayude,0,5 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,14,145,4,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 13:02:41.089491,Cooperativa
Daniel Opazo Statham Y como dijo homero estaba siendo sarcástico,0,5 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,14,145,4,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 13:02:41.089491,Cooperativa
"Clau Kovak Urra Ohhhh que interesante saber de ella, ahora podré conectarme a trabajar porque no sentía una motivación hoy, pero después de su pena me miro y digo tengo todo jajajajjaja. Gracias por noticias que a nadie le importan",2,11 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,14,145,4,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 13:02:41.089491,Cooperativa
Haydee Acuña Con este acontecimiento olvidarse del resto que estupidez ..,1,2 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,14,145,4,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 13:02:41.089491,Cooperativa
