comentario,likes,hora,post_id,Texto post,Texto post 2,Texto compartido,Hora de posteo,Imagen,Likes del post,Comentarios del Post,Compartido,URL,Link,Hora consulta,Nombre Facebook
Fernando Under Todo se da vuelta en este mundo todo,0,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
Ben Calfu,0,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
Paisajes de Salamanca,,3 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
Anita Patricia Mejor así la he te no sale de la casa,0,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
Edward Alphonse,,2 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
"Enrique Contreras Molina Numerao, numerao. Viva la numeración 🎵🎵",0,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
Pedro Vera Carrasco El presidente prohibió los pumas porque incitan a que nos agarremos de las manos ...,,1 min,10157433714515895,"El animal de ayer despertó bien.
COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",El animal de ayer despertó bien.,"COOPERATIVA.CL
Vecinos de La Reina reportan avistamiento de otro puma en las calles",2020-03-25 12:43:48.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fwww.cooperativa.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000120200325123834.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBSIoWHeBJMqr50,179,46,83,https://m.facebook.com/story.php?story_fbid=10157433714515895&id=313191260894,https://www.cooperativa.cl/noticias/pais/medioambiente/animales/vecinos-de-la-reina-reportan-avistamiento-de-otro-puma-en-las-calles/2020-03-25/123834.html,2020-03-25 12:47:34.856957,Cooperativa
"Nitsuga Orreif Sedlav Hay tres personas fallecidas, preocupemosnos de ello y de que seamos más... 😡",0,9 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
Margarita Caceres Y aquen le interesa el matrimonio si ay cosas mas importantes en este momento,0,5 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
"Alexis Exequiel Ferrada Gracias cooperativa, de ahora en adelante mi vida será distinta con esta noticia",0,9 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
Alexx Xavier Vega Rodriguez Media wea que se case la mona nerviosa. Y ustedes informen cosas importantes. No creo que estudien tanto para solo habla de la vida de los demás.,0,11 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
"Rodrigo Lopez como dicen que las crisis son oportunidades, tal vez ésta es una oportunidad para el pololo!",2,13 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
"Pablo Rodrigo Manriquez Cisternas Qué pena por ella, que tragedia tan grande, ya que hoy el mundo no lamenta tragedias 🤦🏻‍♂️",0,8 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
Carolina Andrea Yo creo q el día está para comerse un pavo de harina tostá o pan con chicharrones,0,9 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
Angela Perez Collao Srta le preocupa tanto la chauchera ...,0,14 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
Jonixx Parraxx Estamos todos muy preocupados por el 🤦‍♂️,1,15 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
Ivan Robles Lanbrin Y eso es noticia.... y yo preocupado como pagar mis deuda...por no tener trabajo,0,6 min,10157433665170895,"La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl)
M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",La ex chica reality extraña a su pololo con el que tiene fijado matrimonio para este año 😮 (Vía @M360cl),"M360.CL
La pena de Angélica Sepúlveda por su pololo turco en medio de la pandemia",2020-03-25 12:29:47.000000,https://external.fscl6-1.fna.fbcdn.net/safe_image.php?d=AQC0-QYFArQvCp7P&w=476&h=249&url=http%3A%2F%2Fwww.m360.cl%2Fnoticias%2Fsite%2Fartic%2F20200325%2Fimag%2Ffoto_0000000220200325114119.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCObsF3T8a_IJ4V,11,123,3,https://m.facebook.com/story.php?story_fbid=10157433665170895&id=313191260894,https://www.m360.cl/noticias/sexo-pareja/amor/la-pena-de-angelica-sepulveda-por-su-pololo-turco-en-medio-de-la/2020-03-25/114119.html,2020-03-25 12:48:09.891587,Cooperativa
